_unit_id,comment_text
gw7FPmN3aJk7dOgBeLNrGCF1cI4=," Note: 

I also have problems involving user: Veriditas. I'd suggest ignoring him, although he and user: Jewbacca have launched a campaign, re: arbitration, and the operant idea with such things is 'fighting like hell.' I find these people distracting and annoying. Sorry you had to deal with them.  04:28, 31 Dec 2004 (UTC)"
u06X4T+LgNWvRe+dd8PwDuFA7g4=,"""
OK I think I've done it right - please let me know if I haven't. Also, do you know how to edit the bit right at the bottom of the Sealand article that shows up as {{sealand}} in the code? 01:39, 2 Jan 2005 (UTC)
Yes, that looks fine. To edit the footer, you have to go to Template:Sealand and edit that. Under the edit box there's a list of links to the templates in use on the page you're editing. * 01:42, 2005 Jan 2 (UTC)"""
ptRO9Qiz+St5CdBxytJYm1Kbfcs=," sleep and wikipedians 

anybody out here who cant sleep? I have been up all night on wiktionary adn its now0727local time. strange"
OGozRinO/Qkoe5IaLafe8QqHW6w=,"The reason I mentioned it was that it seems to me that the most important aspect of the history of atheism in the West is that over the course of about three centuries, it developed from being an accusation, to which nobody would admit, to being the belief system of a major part of the world's population.  But you cannot mention this without also pointing out that this was in large because Communist parties made it the established view in the states they governed.   The association is a historical one, not a logical one, and it is true that there are critics of atheism who try to discredit atheism as a philosophy because of its historical association with Communism (a point mentioned in the article), but the NPOV response to this is NOT just to neglect to mention this important historical association.  12:28, 2 Jan 2005 (UTC)"
YO+sVIWhwTYK7zE4vUVrqT3d5oo=,"Yes. I know about the two options of 'l'/'L' symbols.

Incidentally, I was interested in your suggestion that wing loading should be in force units. I had never thought of it like that and it makes some sense. I see that you have reverted some of your changes but it was interesting to question it. In any case, I think that it is redundant for aircraft articles to state a measure that is merely the ratio of two other measures already stated. Most readers don't care, and those that do care can calculate the ratio from the information provided. Wing loading and power to weight ratio are examples in that category. My main concern was to see SI units rather than 'kgf'. Thanks for the feedback.   (talk) 15:03, 2 Jan 2005 (UTC)"
Twr93KxDdvZirQixj6cHVbzqNbQ=," in the news 

This page has been mentioned in a Times of India article.  Thanks to all the people contributing to and maintaining it.   23:54, 2 Jan 2005 (UTC)"
vsHdNWTonuimcIM/brI7dNIKijE=,]]. Thanks and happy edits.
rQ9LAaVLIbw2slf9Kt4Qd8QSYKg=,"""""""The smaller pedestal desks with such a panel are sometimes called kneehole desks, and were usually placed against a wall.""""

Is that logical?
Might """"with"""" be a literal error for """"without""""?"""
WzRFDJF/4YGN3lBEUPJKTY92DZU=,"   20:34, 3 Jan 2005 (UTC)"
KNL79WJS1B+F0FGZnhK7y/ADews=,"This page is largely about the election of 2004, with dino himself discussed only at the bottom.   probably best to break out a new page"
JELGNAVfx42bbv53cca4iCdg53g=,duplicate info with the dino rossi page about the 2004 election.  detailed election info should be broken out.
MP1XQqEUoMlRP+1EDGvi0ABh7Is=,"No, at least, not for cryptographic steganography.  I should say first that steganography is a much slipperier subject than cryptography - it's harder to specify and analyze.  But a spread-spectrum signal need not be any harder to detect than a narrow-spectrum.  A signal that is transmitted at a very low bitrate may be difficult to detect, but even this is not necessarily true.  In steganography, the message is normally hidden inside another message.  The study of analog, technical ways to transmit signals secretly is not really within the purview of steganography - it includes tricks like line-of-sight infrared lasers, transmissions as short, high data rate bursts, and other esoteric tricks.   05:04, Jan 4, 2005 (UTC)"
MikVMOvFVvojy8ok5ZRnCFFJTxc=,""" 2005 (UTC)

I am perfectly glad, and have been all along, to see this section totally removed from this article. When we spun out the fuller version of this, I wanted to delete this shortened version from here. However, if it stays, I remain concerned what it says, and you and I obviously disagree about that.

 As for your """"obviously"""": Once again, you seem to be reading sentences out of context. Look at the context of this passage (italics added for emphasis):

""""There was division within the left as to the invasion of Afghanistan.  Nonetheless, an international anti-war movement began to arise; in the U.S. and other countries whose governments enacted legislation analogous to the PATRIOT Act, it was equally a movement in protest of what were perceived to be assaults on civil liberties and immigrant rights.""""

""""Most prominent in this loose coalition were...""""

This is specifically about the protest movement at the time of the Afghanistan invasion (and was more exclusively so in earlier versions, because someone has now inserted """"and Iraq"""" in the next sentence). You say there was no anti-Afganistan-invasion-movement worth mentioning. Don't know where you were. I was in London at the time. 50,000 of us were in Trafalgar Square, that's usually considered a large enough protest to be worth mentioning. I can't say for sure how large rallies were elsewhere at the time, but these links are suggestive: , . Here's a statement of protest by a Canadian Senator on October 26, 2001.. It would take a lot of time to really document the level of protest activity at that time, and it was certainly not nearly as much as later over Iraq, but it is much more relevant to the topic of the Left, becuase opposition was narrower and the Left had a more prominent role.   | Talk 07:16, Jan 4,"""
dizkvglapxHckCZGSuvCGxATouI=,"""

Alternative Judaism
Zain, I think that Alternative Judaism is a good place to put the disclaimer about other religious groups that claim they are Jews, but I do think it is worth looking at the links a bit further, since I think you might have misread some of them. Also, remember that there is a difference between claiming descent from the """"Israelites"""" and actually claiming to be practicing Judaism.  Here are the links you keep using to illustrate your points, and that you added to the article:

 Anglo-Israelism  Never claimed to be Jews, they claim that the English are the descendents of the lost tribes of Israelites.  Nowhere on their site do they claim to be Jewish or practicing Judaism. I do not think there is a good argument that these people are Jews in any way.  They can and are identified in the Ten Lost Tribes article.
 Christian Identity  Weird choice.  They hate Jews, look at the text of the article, where they explicitly condemn Judaism as evil. Certainly not an alternative form of Judaism, nor are they Jews.
 Talmidaism  A subset of Christianity, or possibly Messianic Judaism, which is already in the article.
 Nazarene A subset of Messianic Judaism, which is already in the article
 Messianic Judaism  Already in the article that you edited
 Judaizing teachers  Refers to a movement of early Christians, not a current group.  This is like including Jews Harp in the list - it is a reference to a historical label, not a religion.
 Jews for Jesus  Already in the article that you edited
 Messianic Renewed Judaism  A minor subset of Messianic Judaism
 Lost Ten Tribes  Not a religion, but another good place to put these sort of links
 British-Israel-World Federation  See Anglo-Israelism

I am open to discussion on these, but do read through the article first.  Do you agree or disagree with these points? It would be good to get this resolved.
 14:54, 4 Jan 2005 (UTC)"""
v6nIw6FqRWKBBRVx94nuDm9hue8=,"Every source I have, including original German publications from the Second World War, list the title of Colonel General with Field Marshall rank as Generaloberst mit dem Rang eines Generalfeldmarschalls - 4 Jan 2004"
duj8bLP21CGSVGrMO+SV8pSZRr0=,"I didn't plan to cut and paste, but I added text to the original text. Since I manually redirected the page, this cut and paste effect came into being. NTW. I do not understand why I couldn't find my elder text in Wikipedia anymore and cannot find Davidcannon text right now. "
Voj6cSxNcSGYCaXmDVm2XEpYaic=," Fraser Mustard 

Hi there! Thanks for your recent addition. Can you please add a bit to the article to establish Mustard's notability? Right now I don't see why he deserves his own article here... Thanks!  | Talk 19:37, Jan 4, 2005 (UTC)"
FU6t7xSgjCO3eIbOntW4JJS4asI=,"""one should mention that """"Mann"""" is simply translated as man and is used in everyday language in Germany like man is used in everyday English and i think this should appear first on this page.

i find this article to be a very narrow interpretation/explanation by merely referring to Nazi-Germany."""
uUi5FJ4JfjSBhJ6m6oJRe8wkqNE=,"""

Just remember that there are still specific meanings to """"Craft"""" """"Trade"""" """"General"""" """"Industrial"""" and """"Labo[u]r"""" union (and even """"Professional Organisation"""") seperate to common usage.  Many """"Trade"""" unions in Australia are actually craft unions, or professional organisations.  Some (very few) are industrial unions. 23:02, 4 Jan 2005 (UTC)"""
OlMzbaKMItpyCMLQq9BWw4e/s9g=," silly question 
does anyone know when and where he did the cover of Like a Virgin? thanks.  07:35, Jan 5, 2005 (UTC)"
9V15vA5t2uUyF4HldywI6o7YXFw=,"Lumidek]] 18:22, 24 Dec"
XdBRdn7SbPVLx8q2nR3fWq/HXXA=,"Your knowledge of Hebrew? Thank god that Jossi speaks Hebrew, to back you up. And the Humanist is a treasure for that as well, isn't it. But to have it look scholarly, it is simply to amateurish.  "
cw7Gc/XT/5jB07yR+BUCVBIIIlM=,"First coupé convertible
I've changed this to the Peugeot 401 D Eclipse of 1934. There were also the Ford Skyliners of the 1950s, I imagine.  08:20, Jan 6, 2005 (UTC)"
oeAwwVEfLxPnqj4zJvdl2dA1jkQ=,"I can check my e-mail on another computer, but my ability to do so is limited to a few hours of the day. Send the instructions if you want, but I'm not making any guarantees I'll be able to figure it out, or willing to employ the brainpower necessary to figure it out. I wish you'd just respond forthrightly to what I've been asking you.  11:46, 6 Jan 2005 (UTC)"
1e+Z0iO6IMbjzx9p/nWuG5VttWQ=,"for the company & for the trade only. It's fairly hard to find.

Sorry for deleting the part about the silscreened labels that were re-introduced. That was pretty dumb. Glad some astute & watchful sysop reverted the copy change (shameless flattery alert). Attempting to add the dates of expansion of brands acquired since this book is a reliable source.
             13:07, 6 Jan 2005 (UTC)"
+zixPPiM+TcxlqSXEC/v0eV7cAk=,"Your point still has some validity, but don't cheat. Do it right—in text it should be xy with italic symbols.  A serif font would make it look better; I don't know if there's an acceptable way to do that in Wikipedia articles.  The disparity in size often makes the Tex math look weird when written inline (the bottom of your E letters descending below the line is real ugly).  18:48, 6 Jan 2005 (UTC)"
GRr+Re+N5DXWlxvwswtbHAaysGU=," Greetings, Azhai  00:16, 7 Jan 2005 (UTC)"
uXpK2G6RGxvpkFKSc0YjR0XUvDY=,"Damn, fellas, Paul Pressey came to the NBA after John Johnsson retired from it!
 00:29, 7 Jan 2005 (UTC)"
aXcBcisfNiWcv7PBLsqyPcPVwqw=," Yet more images 

If source and copyright information isn't added to the images you uploaded, they will eventually be deleted. –  (talk) () 04:03, Jan 7, 2005 (UTC)

 Image:Bristol 198.jpg
 Image:Bristol 223.jpg
 Image:Bristol Brabazon.jpg"
GIPNpHqqPNOSM1iz7Q1THFr76Ek=,"@]] 04:15, 2005 Jan 7"
C4kklkl4nsG0C5cvgYNW0DxAcMA=,"""

 I agree with Tony on this. I do not believe the drawings of human copulation are indecent, nor do I believe they should be placed under the fold to protect more sensitive eyes. To do so would be out of place. I also agree that the lion should be replaced and pasted below the images of human copulation, near the section,""""Biologuy of conception"""". 18:03, 7 Jan 2005 (UTC)"""
32TKt73yX3NN0yn0fNvjMSxuIDA=,"Yeah, a lot of things got conflated like that in the older versions of the article - even a few weeks after the game came out, there were still claims here that CJ could go up to any person on the street and talk to them, etc.  - 06:30, Jan 8, 2005 (UTC)"
FoqTwCCh89jDd9Br08RrGGyGWlo=,"""

I'm also italian. The English word is hood. So Cappuccino is literally """"small hood"""". I never heard the word used for condom anywhere in Italy (I took the liberty to remove the reference). Cappuccino art actually exists: my barista tries to match  what he """"paints"""" on top of my cappuccino every morning with what he thinks my mood is (flowers, hearts...) 14:34, 8 Jan 2005 (UTC)"""
jUEXHQ/6qME6gkUME/WuB5PD8Uc=,"""

-

That is P.R.; you are confusing it for NPOV fact.  I would also like it if you would please refrain from insults and personal observations.""""]] 16:45, 8 Jan 2005 (UTC)"""
Hz9HhPwXifSmlKtJujWNEwi0UvI=," RfC against Everyking 

I have filed an RfC against Everyking. Those concerned who have participated in this debate can certify it, while those who agree with my summary of the dispute may endorse it. If you've been involved in similar disputes (i.e. Autobiography promotion and publicity, La La (song)), feel free to add your own summary in the outside views section. You can endorse more than one summary, and still can certify the dispute.  | Talk 19:07, 8 Jan 2005 (UTC)"
bKOQn6Ijg30DeniBxUMJPMIkWHg=,"""

No Need For Certian Characters
Their are some extremely insignificant characters in this artical such as """"Ami"""" and """"Akane"""" that shouldnt be in there. If you've seen the anime Naruto then you would know that they dont need to be in this artical as they heald very little purpose in Naruto."""
lexnjZM+7znhRO2ob3WngU/jDcM=," I've moved the orginal pic further down the page and added a new one at the top that might fit the bill.  09:01, 9 Jan 2005 (UTC)"
0bQ2Nzo/Hh9YGhPV03p86hLUKi0=,"""

It's already there in the """"Fan Reaction"""" section. , Talk 17:43, 9 Jan 2005 (UTC)"""
nHyXKQ3SGxLW+UFiUO1YvqJzujI=,"I cut it down even more, could probably use some copyediting. —Ævar Arnfjörð [ Bjarmason] 18:50, 2005 Jan 9 (UTC)"
VNN8y+CnLpv5I63KNzzlG8iBl50=," Getting to NPOV 

It appears that everyone who has not displayed strong pro-Israeli bias agrees that 's version is more NPOV. 

It makes more sense to start from, and improve on, the more neutral version, rather than constantly reverting to an obviously POV anti-Arafat version, which is unlikely to ever become NPOV, doesn't it? 

 21:39, 2005 Jan 9 (UTC)"
Kt3J99kT3f8v/vrQ9xGl5XbczRA=,"Delete, local city councils are not inherently encyclopedic.  01:20, 10 Jan 2005 (UTC)"
Drj8VAn9ochJ3hC2qKvkTXbTxBc=,"You're right, I did delete the section on the 8th December, after MgeKelly inserted the Monty Burns factoid. He was possibly trying to get me to lose my temper, and he unfortunately succeeded.

The sequence of events thus runs this way.
You create a compromise.
Mgekelly vandalizes the article with the Monty Burns factoid.
I deleted the whole section and reinserted the factoid in the main body.

Please note that I deleted the section two days ''after you created it, on the 6th. Note that I was on wikipedia on the 7th, I saw the section then, and did not touch it. 

So:I should not have deleted the whole section, I should have deleted only the Monty Burns vandalism, and I apologize for not having appreciated your early effort at a compromise.  03:43, 10 Jan 2005 (UTC)"
6fClI1eTYypcUd28tVUCuX29HsQ=," Wikipedia:Barnstars on Wikipedia 

I looks nice with your new image. I think we should keep it that way. – Soul 04:28, 10 Jan 2005 (UTC)"
R1OMXozOI1CgMYQ5DdJ49p8v1pQ=,"Vandalism
 10:54, 10 Jan 2005 (UTC)"
vMN1xaUTcvsZgtyPN3FwntZHYTo=,"""==Sandbox==
Don't take the template out of the sandbox. It says """"don't remove"""" for a reason.  11:36, 10 Jan 2005 (UTC)

"""
0jKTOKLV1E0aIpzg3D4YXyXARxg=,"""

 Anon 

Hi. I was just reading your talk page and wondered what """"anonymous post removed"""" was all about. Im not trying to be stupid, I'm just new. Thanks! 11:49, 10 Jan 2005 (UTC)"""
GrshvKffcLiBxXBEibE6u3RqUzY=,"Zanthalon, what's going on? Now you have deleted the reference to Fagan 2002, claiming it is not cited by the artcile, when a quick text search shows you that it is. . .  20:10, 10 Jan 2005 (UTC)"
IEsZ0U9QDPMJWcRj9rrIW5SchBA=,"remove
yes. I am a bit unhappy about the rfar, since afu seems to have stopped his edit-warring anyway (although we let him keep his article, for now, I'm just too fed up to police around). I am really charmed by Gubbubu, the concept of 'false statement' seems to be so remote from him that he actually makes no difference between 'claim' and 'proof'. O those happy mathematicians! Well, do remove the 3RR evidence, if you like. More than a chastisement of afu, I'm looking for some vindication of the editors involved with this, to know if this is how cases like afu are properly addressed, in the view of the arbcom.  (ᛏ) 08:55, 11 Jan 2005 (UTC)"
N5953Q+H3WAmNaKgfQXrDLnJmk8=,"The idea of having an ombudsman of sorts for these pages is in fact rather attractive to me, since I work full time and it is very burdensome to attempt to respond to the hundreds of edits which SlimVirgin in particular is making. However, I think the idea is problematic, because the job would require very extensive knowledge of the history of LaRouche and his ideas, and as Snowspinner has pointed out, there are no neutral sources.

Additionally, for the idea to work, SlimVirgin and CBerlet, whose POV is every bit as partisan as mine, would necessarily also have to agree to withdraw.

Frankly, I was satisfied, at the conclusion of the last round of POV wars with AndyL, that the LaRouche articles had attained NPOV status. It might be useful for editors to go back and look at the mid-October versions.  15:45, 11 Jan 2005 (UTC)"
+56358cVOsDQamrlVH+fMioM4y0=,"Hi; I oppose your grounds for removal (personal opinions are what talk pages are for), but I think that they could almost be legitimate targets since the discuss the events, not the article (

it's an encyclopedia. In other words, talk about the article, not about the subject.

please consider at least leaving a note about them and a link to the correct place in the article history."
ZNawrpyRlxw32jY+w+FU7HFRJPk=,"""Here again the problem is what defintion of race are you referring to  and for what population. Your last sentence seems to say that the taxonomic and population defintions fail to hold but that the lineage definition is fine. Whereas the Britannica article says that races do not exist in """"any biological sense"""". It is also incorrect to say  as Britannica does  that genetic indicators cannot divide """"races""""  as we've documented in the wikipedia article they can do so approximately. The Britannic article is wrong because it states conclusions that are not supported by the data  it goes too far.  22:55, Jan 11, 2005 (UTC)

"""
UxgcripPG8NzSUm9o9QvV+DWxww=,"Stop editing it.  I'm from Santa Clarita, I went to Saugus High School so I know that they are, in fact, gay."
3jSgUkcoHjmHVIHGd7J+1sLPdTQ=,""" or to """"call people to action"""""""
ap0QeA+nGD4Gt3x0i3RLpRYCr2I=,"   06:50, 12 Jan 2005 (UTC)"
geAc1ucP7x3opT5NEC9c+Mq8MT8=,"Delete or Merge, on it's own it doesn't work, but perhaps it should be merged with the Panasonic article. Also, unverified prices might not work very well."
bpgImjYFDDNoU5V9OqVr4+hHQ3c=,"Geo-stubs
You're going to hate me...complaining twice in a row! I've been going through the geo-stubs, putting them in their correct subcategories. I've just been back and there are a load more, all headlands, that should have been marked UK-geo-stub, Africa-geo-stub, US-geo-stub... you're doing loads of good work (which is why I hate to be a grouch) but please check there are regional geo-stub categories next time ) |hello?  14:09, 12 Jan 2005 (UTC) (PS - I like the new name!)"
+fuUf0+tFU//dzcT3XA0wJgpS9E=,", at best, an emerging"
T38B2tcb7CstHUD4febg9IcKT+4=,"P.S. Wow, that rhymes!  Here it is again in verse form:

Please treat these 2 users with caution,
for they are one and the same,
and also happen to be Keith Wigdor,
who is playing a sock-puppet game.

I'm so excited because this is the first Keith-Wigdor poem that I ever wrote.  Thanks, Keith!   20:07, 12 Jan 2005 (UTC)"
mXEK4eaz5VzNj2MidMwenYxZ3R4=,"""

I asked about sources out of curiosity, not to undermine what you said.  In a Jamaican context what you say is true - from what I cited (and some other reading) I would say that """"Taino"""" is preferable to Arawak for the Greater Antilles because it is more specific in that context.  Taino is used specifically for the Arawakan people of the northern Caribbean - so it is a subset of the Arawakan people (and thus not interchangeable).  Taino could be considered a single """"tribe"""" within the Arawakan language family.  The Island Caribs were another, as were the Lokono of the mainland.  The Arawakan language family is one of the largest in South America - Brazil, Peru, Bolivia and throughout the Caribbean.  The term Taino is not, to my knowledge, used for groups outside of the northern Caribbean.
The Arawakan people of Hispaniola and Puerto Rico had the most sophisticated cultures, the most powerful chiefdoms.  As far as I can tell, it is to these groups (the """"classic Taino"""") plus their related neighbours (the """"eastern Taino"""" and the """"western Taino"""") that they name Taino applied.  The point is not the word as such, since it was probably not a word that they used for themselves except to proclaim themselves """"friendlies"""" to the Spanish.  There was a distinct culture of the northern Caribbean...before I looked it up I though the Lucayans of the Bahamas were not part of that group, but I was wrong.  Words only work if they can be fit to real meaningful concepts.
The term """"Igneri"""" has been used for the """"Island Arawaks"""" who preceded the Island Caribs in the Lesser Antilles.  This group probably made up the basic substratum of the Island Carib population, and gave rise to the """"Kalinago"""" (or women's language) of the Island Caribs.  The men spoke either a Carib language or a Carib-based pidgin, but apparently it had a lot of Arawak words.
The """"traditional"""" view of the Island Caribs as interlopers has been severely questioned in recent times.  One source separated out three theories of their origin.  The traditional one (and the one I got in school, etc.) was the """"Carib replacement"""" model - that the Caribs invaded and displaced the original Arawak population of the Lesser Antilles, and were spreading northward at the time of Spanish contact.  Another one is the """"Arawak continuity"""" model which says that the Arawaks of the Lesser Antilles acquired a Carib pidgin through trading with the Mainland Caribs.  The third is a reticulate model in which Mainland Caribs moved into the Lesser Antilles and merged with the Arawak population in a model comparable to the Norman conquest of England.  I got the impression that modern scholars leaned that way.  One source cited seventeenth century documents that refer to two groups of """"Caribs"""" in Grenada, the Galini (probably Kaliña/Karinya, or Mainland Caribs) and the Caraïbes (Island Caribs).  In addition, contemporary sources refer to the Taino of the Greater Antilles fleeing Spanish massacres and joining the Island Caribs.  In the Spanish period the Island Caribs changed from being enemies of the Puerto Rican Tainos to being their allies against the Spanish.  (Main source: Raiders and Traders: Caraïbe Social and Political Networks at the Time of European Contact and Colonization in the Eastern Caribbean - Ann Cody Holdren, 1998, Ph.D. dissertation, UCLA; McGinnis's dissertation - cited above - has a lot of quotes from Columbus's journals and from other contemporary sources).
Arawak (or aruaca), as I mentioned, comes from aru which was the Lokono word for cassava flour.  
I am not a historian, just trying to do my best to see what the primary literature says.  The use of the word Taino is standard for the Greater Antilles, but whether it is """"accurate"""" is another matter altogether.  McGinnis points out that Columbus was very selective in how he interpreted data - if you were hostile, then human limbs were proof you were Carib, but if you were friendly, then the heads he found in the village was funerary.  Of course the whole idea of the origin of the Caribs is controvertial.  But the traditional view is by no means accepted without question.  That's what makes history so exciting these days.   23:40, 12 Jan 2005 (UTC)"""
yxXeOUwIodE8W4mQH1uVGN2TKSk=,"""

 Previously unreleased track on """"The Best of Syd Barrett - Wouldn't You Miss Me?"""" 

EMI compilation """"The Best of Syd Barrett - Wouldn't You Miss Me?"""" contains one previously unreleased track - """"Bob Dylan Blues"""" (track No. 21 on the CD). This is significant enough to be mentioned in the main article."""
u9Cl4badROQ67ZsQWDG47elJP8o=,"Merge (not a lot to merge) and redirect to Shadow the Hedgehog.  04:13, 13 Jan 2005 (UTC)"
3a8bpna+FoxgnF7ySRkr1a3JNm4=,"""

That's a good question, Gbleem, and one that this page unfotunately does not address. The definition of biochemistry as a study only concerned with """"the molecules"""" in living systems is simply false. Both molecular biolgists and biochemists examine the intricacies of life processes, and both devote their efforts to the component molecules of these processes as well as the holistic big-picture in which they function. To say that biochemistry is somehow more focused on the small scale is a lie. Let's face it, the fields of molecular biology, biochemistry and genetics all share  a considerable amount overlap, and report on this fact here, as opposed to needlessly pigeon-holing biochemists."""
Fe5oNqxNaVre5HFNB5ulK8OpakU=,"I can't imagine how the following portion of the introduction can be modified to be relevant enough to the Big Bang theory to include so prominently.  This exterpt is strictly a (poorly written, in my opinion) cosmogony discussion which the current Big Bang  theory does not encompass.  Could someone make modifications to this portion of the article which would make it relevent?  Otherwise I'll delete it in a few days.  07:32, 2005 Jan 13 (UTC)

There are actually many theories about the Big Bang. Some theories purport to explain the cause of the Big Bang itself (First cause), and as such have been criticized as being modern creation myths. Some people believe that the Big Bang theory lends support to traditional views of creation, for example as given in Genesis, while others believe that all Big Bang theories are inconsistent with such views. The relationship between religion and the Big Bang theory is discussed below."
JiSj2SeHD9xMNHFD/8L646jsy7I=,"Keep in its current form. I learned something new today. phoenix 14:31, 13 Jan 2005 (UTC)"
lmEXZX+QvlZPuXSJCoQehiNbrsE=,", 13 Jan 2005 (UTC)

Ahhhh, I see that Wigdor, er, I mean, User#24.168.66.27, is trying to worm his way back into this surrealism article again.  Stirling, you might want to check the logs to see how Wigdor was previously removed from the article.  Wigdor is nothing but an emerging artist who thinks he's the next Salvador Dali.   16:51"
8wwtwKhnnAaW7hSRqD0H6JELi5A=,"Well, it doesn't sound outrageous.  | (Talk) 17:43, 13 Jan 2005 (UTC)"
w4utMhbqNblyCrb6QTqVx0t7520=,"""

 restored text that was deleted 

NEWBERRY, YOU HAVE TO BE CAREFUL OF USER 24.  HERE IS THE TEXT THAT USER 24 DELETED:

Ahhhh, I see that Wigdor, er, I mean, User#24.168.66.27, is trying to worm his way back into this surrealism article again.  Stirling, you might want to check the logs to see how Wigdor was previously removed from the article.  Wigdor is nothing but an emerging artist who thinks he's the next Salvador Dali.  

Keith, er, I mean, User#24.168.66.27, I have my messages saved as text in a separate file, so if you delete my posts, then I will simply reinsert them.  You can't bury the truth.   16:51, 13 Jan 2005 (UTC)

User#24.168.66.27, Please don't delete my posts.  That is very rude.

The following was deleted by user#24.168.66.27 this morning.  Why would he delete this post, I wonder:

If anyone is curious, in the interests of creating a NPOV article about surrealism, it should be noticed that both user#63.169.104.2 and user#24.168.66.27 were the main users interested in pushing the Keith Wigdor article forward. If you have any doubts, then check the discussion page for that article.
    
It wasn't long ago that all references to """"Keith Wigdor"""" were removed from this """"surrealism"""" article. This removal occured because of Wigdor's total unimportance to the surrealist movement, for the simple reason that Keith Wigdor is, at best, an emerging digital artist who fancies himself as a being a surrealist, and who has many times attempted to pose as a surrealist. Needless to say, many of the english-speaking surrealist groups listed on this page know about him and refuse to have anything to do with him. Keith Wigdor appears again and again to disrupt all things genuinely surrealist.  
 
It is also interesting to note, if you check the discussion archives of this """"surrealism"""" article, that these same 2 users were also involved with promoting Keith Wigdor as a surrealist, in this very article. Also, if you look at some of the recent, belligerent, trollish, thike-ish posts of these 2 users, it shouldn't be unreasonable to suspect that perhaps both of these 2 IP numbers are being used by Keith Wigdor.

For the 2 no-name users mentioned here, who are strongly associated with or strongly correlated with the antics of Keith Wigdor, it is difficult to imagine that their efforts in building this wiki article will be anything but disruptive and manipulative in the long run. Please treat these 2 users with extreme caution, for they are one and the same, and also happen to be Keith Wigdor, who is playing a sock-puppet game.  22:10, 11 Jan 2005 (UTC)"""
GEdvbglz5nixTd751cgNVHfETCw=,"""

User#24.168.66.27, Please don't delete my posts.  That is very rude.

The following was deleted by user#24.168.66.27 this morning.  Why would he delete this post, I wonder:

If anyone is curious, in the interests of creating a NPOV article about surrealism, it should be noticed that both user#63.169.104.2 and user#24.168.66.27 were the main users interested in pushing the Keith Wigdor article forward. If you have any doubts, then check the discussion page for that article.
    
It wasn't long ago that all references to """"Keith Wigdor"""" were removed from this """"surrealism"""" article. This removal occured because of Wigdor's total unimportance to the surrealist movement, for the simple reason that Keith Wigdor is, at best, an emerging digital artist who fancies himself as a being a surrealist, and who has many times attempted to pose as a surrealist. Needless to say, many of the english-speaking surrealist groups listed on this page know about him and refuse to have anything to do with him. Keith Wigdor appears again and again to disrupt all things genuinely surrealist.  
 
It is also interesting to note, if you check the discussion archives of this """"surrealism"""" article, that these same 2 users were also involved with promoting Keith Wigdor as a surrealist, in this very article. Also, if you look at some of the recent, belligerent, trollish, thike-ish posts of these 2 users, it shouldn't be unreasonable to suspect that perhaps both of these 2 IP numbers are being used by Keith Wigdor.

For the 2 no-name users mentioned here, who are strongly associated with or strongly correlated with the antics of Keith Wigdor, it is difficult to imagine that their efforts in building this wiki article will be anything but disruptive and manipulative in the long run. Please treat these 2 users with extreme caution, for they are one and the same, and also happen to be Keith Wigdor, who is playing a sock-puppet game.  22:10, 11 Jan 2005 (UTC)"""
hVw17KqeWxXrvo/KzCNQpv4OogI=,".
Sand-nigger, referring to the fact that they live in the desert"
UvywpUS60eNgysMGgCyMqpAjYrE=," Ofcom complaint, response and ruling"
zr7Z90R7/0MjLv0QdCkXSekf6T4=,"This is your last warning.  The next time you vandalize a page you will be blocked from editing.  23:51, 13 Jan 2005 (UTC)"
Dj6XsGjpzjLfcLHNch48JTD08J8=,"""

There is no reason we cannot talk about both """"intactivism"""" and """"intactivists"""".  There is also no reason commonly used jargon phrases cannot have articles of their own.   03:36, 14 Jan 2005 (UTC)"""
Aq76fMyO8A9Y6bEV3YEnO38+X1o=,"Thanks for your Mormonism contributions.  I hope to see more of you.  There is a Mormonism project here.  You might drop by  04:12, Jan 14, 2005 (UTC)"
zPuuQO4Bkg0vpRVJnwZrIyo921g=,"Most unionists in the US today are not Marxist Class War unionists, though they still do exist.

 Modern unionists who assault or otherwise try to prevent people from crossing picket lines are properly referred to today as 'unionist trash', or 'subhuman union garbage'. Those engaging in this sort of violence still deserve to be gunned down or otherwise killed."
4ORrHeyw9Hob6wa8vUpJeYw+eXw=," Re: 82.124.1.82 

If you can prove that 82.124.1.82 is Irismeister, it's not necessary to contact the arbcom. Just find an admin, show them your proof, and point them to the ban.  t  19:05, 2005 Jan 14 (UTC)"
2jHH4UnKVltCNTeYzCcBbFMMp3o=,"Hey, Little
Hey, Little, you wrote in kind of an invisible place. If you want comments to be read (for all of several seconds, as mine apparently was, see timestamps), you need to post them at the bottom of the talk page of the intnded reader. Not that I think there's much percentage in commenting on that person—still, I know action can be satisfying. | Talk 21:08, 14 Jan 2005 (UTC)"
UsMvTZIu3m8jPu+TlXMLnggIDCY=,"""
Again, there was no """"as if"""" in GTBacchus's statement, nor any """"as if"""" equivalent. GTBacchus maintains that Norton was, indeed, """"an emperor"""".  If both you and he now agree that the article's previous use of the word """"emperor"""" was figurative and that Norton had no authority to issue decrees (or orders, or anything else), you should be happy to have an article that clarifies that. -  22:09, 14 Jan 2005 (UTC)"""
oAVK/SapBdaHvvjMso2fS/BbXI8=,"""

 209.122.104.163 

Are you particularly enjoying reverting * 22:54, 2005 Jan 14 (UTC)"""
